Class,Package_Ecosystem,Package_Name,Package_Version,Analysis_import_Commands_Command,Analysis_import_Sockets_Hostnames,Analysis_import_Sockets_Address
malicious,npm,allianz-icons,8.999.9,curl,eo4oerioyw1qtbp.m.pipedream.net,3.233.32.189
malicious,npm,allianz-icons,8.999.9,head,eo4oerioyw1qtbp.m.pipedream.net,3.233.32.189
malicious,npm,allianz-icons,8.999.9,curl,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,9.999.2,head,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,8.999.9,head,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,8.999.9,hostname,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,9.999.2,whoami,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,9.999.2,curl,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,8.999.9,whoami,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,9.999.2,hostname,eo4oerioyw1qtbp.m.pipedream.net,52.72.76.112
malicious,npm,allianz-icons,8.999.9,head,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,9.999.2,whoami,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,8.999.9,whoami,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,9.999.2,curl,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,9.999.2,head,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,8.999.9,hostname,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,9.999.2,hostname,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,8.999.9,curl,eo4oerioyw1qtbp.m.pipedream.net,3.210.216.132
malicious,npm,allianz-icons,9.999.2,whoami,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,8.999.9,hostname,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,8.999.9,whoami,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,9.999.2,curl,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,8.999.9,curl,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,9.999.2,hostname,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,9.999.2,head,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,8.999.9,head,eo4oerioyw1qtbp.m.pipedream.net,34.199.47.166
malicious,npm,allianz-icons,8.999.9,head,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,9.999.2,curl,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,8.999.9,whoami,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,9.999.2,hostname,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,9.999.2,head,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,8.999.9,curl,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,8.999.9,hostname,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,9.999.2,whoami,eo4oerioyw1qtbp.m.pipedream.net,54.164.133.79
malicious,npm,allianz-icons,8.999.4,whoami,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,7.999.9,hostname,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,9.999.2,hostname,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,9.999.2,curl,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,9.999.2,whoami,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,7.999.9,curl,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.9,whoami,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.9,head,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.1,curl,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,9.999.2,head,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.6,head,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,7.999.9,whoami,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.4,head,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.4,hostname,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.1,hostname,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.4,curl,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.9,hostname,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,7.999.9,head,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.9,curl,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.1,whoami,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.6,hostname,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.6,curl,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.6,whoami,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.1,head,ifconfig.me,34.160.111.145
malicious,npm,allianz-icons,8.999.9,curl,,34.171.107.144
malicious,npm,allianz-icons,9.999.2,whoami,,34.171.107.144
malicious,npm,allianz-icons,8.999.9,whoami,,34.171.107.144
malicious,npm,allianz-icons,9.999.2,head,,34.171.107.144
malicious,npm,allianz-icons,8.999.9,hostname,,34.171.107.144
malicious,npm,allianz-icons,9.999.2,curl,,34.171.107.144
malicious,npm,allianz-icons,8.999.9,head,,34.171.107.144
malicious,npm,allianz-icons,9.999.2,hostname,,34.171.107.144
malicious,npm,allianz-icons,8.999.9,head,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,allianz-icons,8.999.9,whoami,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,allianz-icons,9.999.2,hostname,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,allianz-icons,8.999.9,hostname,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,allianz-icons,9.999.2,head,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,allianz-icons,9.999.2,curl,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,allianz-icons,8.999.9,curl,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,allianz-icons,9.999.2,whoami,eo4oerioyw1qtbp.m.pipedream.net,34.194.159.192
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,,
malicious,npm,symphony-vega,1.0.2,bash,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,bash,,
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,,
malicious,npm,symphony-vega,1.0.2,dpkg-query,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,lsb_release -a,,
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,lsb_release,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,which bash,,
malicious,npm,symphony-vega,1.0.2,lsb_release -a,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,cat,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,hostname -I,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,lsb_release,,
malicious,npm,symphony-vega,1.0.2,lsb_release -a,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,which,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,lsb_release,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,which bash,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,cat,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,hostname,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,dig,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,which,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,hostname,,
malicious,npm,symphony-vega,1.0.2,cat,,
malicious,npm,symphony-vega,1.0.2,whoami,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,dpkg-query,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,which,,
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,dpkg-query,,
malicious,npm,symphony-vega,1.0.2,whoami,,
malicious,npm,symphony-vega,1.0.2,hostname,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,whoami,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,hostname -I,,
malicious,npm,symphony-vega,1.0.2,dig,,
malicious,npm,symphony-vega,1.0.2,lsb_release,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,which,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,hostname -I,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,dpkg-query,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,dig,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,cat,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,hostname,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,lsb_release -a,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,whoami,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,which bash,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,bash,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,,8.8.8.8
malicious,npm,symphony-vega,1.0.2,whoami,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,bash,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,which,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,lsb_release -a,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,lsb_release,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,dpkg-query,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,which bash,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,hostname -I,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,dig,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,hostname,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,cat,eoi9eva5ggrnjta.m.pipedream.net,52.4.94.14
malicious,npm,symphony-vega,1.0.2,which bash,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,cat,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,lsb_release -a,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,lsb_release,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,hostname -I,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,whoami,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,which,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,bash,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,dig,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,hostname,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,dpkg-query,eoi9eva5ggrnjta.m.pipedream.net,3.228.246.23
malicious,npm,symphony-vega,1.0.2,dpkg-query,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,which,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,cat,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,whoami,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,lsb_release -a,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,lsb_release,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,bash,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,hostname,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,dig,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,hostname -I,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,which bash,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,eoi9eva5ggrnjta.m.pipedream.net,3.235.210.91
malicious,npm,symphony-vega,1.0.2,dig,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,which bash,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,hostname -I,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,bash,resolver1.opendns.com,
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,eoi9eva5ggrnjta.m.pipedream.net,
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,lsb_release -a,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,lsb_release,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,whoami,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,dpkg-query,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,which bash,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,cat,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,hostname -I,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,hostname,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,which,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,bash,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,dig,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,eoi9eva5ggrnjta.m.pipedream.net,18.205.35.212
malicious,npm,symphony-vega,1.0.2,lsb_release,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,bash,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,dig,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,which,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,hostname -I,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,which bash,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,dpkg-query,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,lsb_release -a,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,hostname,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,whoami,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,cat,eoi9eva5ggrnjta.m.pipedream.net,3.209.225.221
malicious,npm,symphony-vega,1.0.2,hostname -I,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,dpkg-query,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,bash,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,which bash,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,lsb_release,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,lsb_release -a,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,which,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,hostname,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,dig,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,whoami,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,cat,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,resolver1.opendns.com,208.67.222.222
malicious,npm,symphony-vega,1.0.2,dig,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,cat,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,which bash,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,lsb_release -a,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,hostname -I,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,which,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,bash,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,hostname,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,whoami,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,lsb_release,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,dpkg-query,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,eoi9eva5ggrnjta.m.pipedream.net,52.205.104.177
malicious,npm,symphony-vega,1.0.2,cat /etc/passwd,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,dig +short myip.opendns.com @resolver1.opendns.com,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,whoami,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,dig,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,bash,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,cat,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,which,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,lsb_release -a,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,hostname,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,which bash,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,lsb_release,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,dpkg-query,resolver1.opendns.com,2620:119:35::35
malicious,npm,symphony-vega,1.0.2,hostname -I,resolver1.opendns.com,2620:119:35::35
malicious,npm,ui-elements-icons,4.999.0,curl,ifconfig.me,
malicious,npm,ui-elements-icons,4.999.0,head,,
malicious,npm,ui-elements-icons,4.999.0,curl,,
malicious,npm,ui-elements-icons,4.999.0,hostname,,
malicious,npm,ui-elements-icons,4.999.0,head,ifconfig.me,
malicious,npm,ui-elements-icons,9.999.9,whoami,,
malicious,npm,ui-elements-icons,9.999.9,head,,
malicious,npm,ui-elements-icons,9.999.9,head,ifconfig.me,
malicious,npm,ui-elements-icons,9.999.9,hostname,,
malicious,npm,ui-elements-icons,4.999.0,hostname,ifconfig.me,
malicious,npm,ui-elements-icons,9.999.9,whoami,ifconfig.me,
malicious,npm,ui-elements-icons,9.999.9,curl,,
malicious,npm,ui-elements-icons,4.999.0,whoami,ifconfig.me,
malicious,npm,ui-elements-icons,9.999.9,curl,ifconfig.me,
malicious,npm,ui-elements-icons,9.999.9,hostname,ifconfig.me,
malicious,npm,ui-elements-icons,4.999.0,whoami,,
malicious,npm,ui-elements-icons,4.999.0,head,,8.8.8.8
malicious,npm,ui-elements-icons,9.999.9,head,,8.8.8.8
malicious,npm,ui-elements-icons,9.999.9,curl,,8.8.8.8
malicious,npm,ui-elements-icons,9.999.9,hostname,,8.8.8.8
malicious,npm,ui-elements-icons,4.999.0,whoami,,8.8.8.8
malicious,npm,ui-elements-icons,9.999.9,whoami,,8.8.8.8
malicious,npm,ui-elements-icons,4.999.0,hostname,,8.8.8.8
malicious,npm,ui-elements-icons,4.999.0,curl,,8.8.8.8
malicious,npm,ui-elements-icons,4.999.0,whoami,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,4.999.0,curl,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,9.999.9,hostname,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,4.999.0,hostname,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,4.999.0,head,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,9.999.9,curl,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,9.999.9,whoami,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,9.999.9,head,ifconfig.me,34.160.111.145
malicious,npm,ui-elements-icons,4.999.0,whoami,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,ui-elements-icons,9.999.9,head,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,ui-elements-icons,4.999.0,hostname,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,ui-elements-icons,9.999.9,hostname,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,ui-elements-icons,4.999.0,head,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,ui-elements-icons,4.999.0,curl,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,ui-elements-icons,9.999.9,curl,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,ui-elements-icons,9.999.9,whoami,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,eforemon,1.999.0,hostname,ifconfig.me,
malicious,npm,eforemon,1.999.0,whoami,ifconfig.me,
malicious,npm,eforemon,1.999.0,curl,,
malicious,npm,eforemon,1.999.0,curl,ifconfig.me,
malicious,npm,eforemon,1.999.0,whoami,,
malicious,npm,eforemon,1.999.0,head,,
malicious,npm,eforemon,1.999.0,head,ifconfig.me,
malicious,npm,eforemon,1.999.0,hostname,,
malicious,npm,eforemon,1.999.0,head,,8.8.8.8
malicious,npm,eforemon,1.999.0,curl,,8.8.8.8
malicious,npm,eforemon,1.999.0,whoami,,8.8.8.8
malicious,npm,eforemon,1.999.0,hostname,,8.8.8.8
malicious,npm,eforemon,1.999.0,head,ifconfig.me,34.160.111.145
malicious,npm,eforemon,1.999.0,whoami,ifconfig.me,34.160.111.145
malicious,npm,eforemon,1.999.0,curl,ifconfig.me,34.160.111.145
malicious,npm,eforemon,1.999.0,hostname,ifconfig.me,34.160.111.145
malicious,npm,eforemon,1.999.0,whoami,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,eforemon,1.999.0,curl,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,eforemon,1.999.0,head,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,eforemon,1.999.0,hostname,ifconfig.me,2600:1901:0:b2bd::
malicious,npm,cms-datocms,9.9.9,curl,,
malicious,npm,cms-datocms,9.9.9,whoami,,
malicious,npm,cms-datocms,9.9.9,head,,
malicious,npm,cms-datocms,9.9.9,whoami,nj2eiebixwy7rjdyup19czpre.canarytokens.com,
malicious,npm,cms-datocms,9.9.9,head,nj2eiebixwy7rjdyup19czpre.canarytokens.com,
malicious,npm,cms-datocms,9.9.9,curl,nj2eiebixwy7rjdyup19czpre.canarytokens.com,
malicious,npm,cms-datocms,9.9.9,hostname,nj2eiebixwy7rjdyup19czpre.canarytokens.com,
malicious,npm,cms-datocms,9.9.9,hostname,,
malicious,npm,cms-datocms,9.9.9,whoami,,8.8.8.8
malicious,npm,cms-datocms,9.9.9,curl,,8.8.8.8
malicious,npm,cms-datocms,9.9.9,hostname,,8.8.8.8
malicious,npm,cms-datocms,9.9.9,head,,8.8.8.8
malicious,npm,cms-datocms,9.9.9,curl,nj2eiebixwy7rjdyup19czpre.canarytokens.com,52.18.63.80
malicious,npm,cms-datocms,9.9.9,whoami,nj2eiebixwy7rjdyup19czpre.canarytokens.com,52.18.63.80
malicious,npm,cms-datocms,9.9.9,head,nj2eiebixwy7rjdyup19czpre.canarytokens.com,52.18.63.80
